timeindex,ar1,var,frequency,sd,sk,kurt,cv,returnrate,densratio,acf1
71,-0.131402010135629,lai,regclim,0.409687463337025,0.0580255761780498,2.46344839886503,54.9840981752153,-7.61023365599834,0.589731945421277,-0.1313154870102
72,-0.0995634018191256,lai,regclim,0.397310468659867,0.0356673361778055,2.45865143804464,16.3900588849241,-10.043851271943,0.672577745228429,-0.098880232348374
73,-0.117249069197657,lai,regclim,0.398583966790551,0.0147336856298226,2.44683635002306,42.6867718552713,-8.52885235544352,0.632367248420799,-0.114122423621329
74,-0.102649606313141,lai,regclim,0.400067290027969,0.045891494674282,2.4161698277457,89.9874920580969,-9.74187857038062,0.664472083265798,-0.101882000547572
75,-0.116164647629696,lai,regclim,0.392463594728172,0.063661100802848,2.50936778555569,-69.0755056569146,-8.60847099702618,0.627216396841063,-0.116140694437011
76,-0.112832953656538,lai,regclim,0.391780315564082,0.0812196958441654,2.52789657272935,-48.1559200591729,-8.8626590689453,0.635697138085396,-0.11282589422844
77,-0.128221013680081,lai,regclim,0.390988359883477,0.0637330471223162,2.54532599583026,-70.6801920456671,-7.79903364744141,0.597228564744127,-0.128209703415627
78,-0.075270496752779,lai,regclim,0.384136342990054,0.116059801513122,2.54671799551366,-362.95685769938,-13.2854178348847,0.743998810578443,-0.0738295652640563
79,-0.0561978650242534,lai,regclim,0.374670533249143,0.114808854954539,2.56378133729382,-21.0896397236674,-17.7942702906672,0.800901493597772,-0.0554746850973662
80,-0.0584232107853749,lai,regclim,0.374689199502688,0.115602856212687,2.56340553930431,-20.9680892407272,-17.1164848106967,0.791580927789996,-0.0583929339481428
81,0.0218133367619899,lai,regclim,0.36605859756105,0.177476226958023,2.43084382883814,177.027777555686,45.8435135766352,1.08837996921805,0.021181561722514
82,0.0055272501783673,lai,regclim,0.360161168924352,0.0921164932230568,2.23551790084414,-774.956448397648,180.921790714996,1.02088848123763,0.0051711523836937
83,0.0973998711034583,lai,regclim,0.362875962502684,0.115991053146967,2.25738824281854,333.618687474147,10.2669540387564,1.44816132279104,0.0923712177470204
84,0.0571516412449121,lai,regclim,0.358757962919993,0.110553374790809,2.31374976426725,60.082733096947,17.4973102822139,1.2563637146996,0.0570287000505562
85,0.082624961975372,lai,regclim,0.362275231025591,0.0788466571555004,2.32748750861134,95.4939909424289,12.1028800025115,1.37057038535797,0.0786946393099318
86,0.0762419531404007,lai,regclim,0.361222589222431,0.103655920861055,2.35580536871457,750.442034023584,13.1161382783372,1.35711920430655,0.0762419067270234
87,0.0704419725162208,lai,regclim,0.361131430326835,0.129022670503038,2.36214001866996,-137.171934165145,14.1960817433062,1.32547461171699,0.070370886597978
88,0.0794440243713795,lai,regclim,0.357595917012314,0.178261155525124,2.43792503583854,-31.4068153559079,12.5874791453825,1.37355118244161,0.0792347842742226
89,0.0721410333657971,lai,regclim,0.357571583328379,0.152024508226847,2.43258918525108,-43.7316960824409,13.8617365643963,1.33443791390341,0.0720484615392978
90,0.0797935291660915,lai,regclim,0.361239122458339,0.112133976666211,2.39411930478044,56.146254771683,12.5323445453639,1.3598447854161,0.0767409304869222
91,0.0849526907596216,lai,regclim,0.361583850603808,0.0938212431499815,2.38269533864516,41.6837765507091,11.771257520607,1.40459710197777,0.0847891792292057
92,0.10781264893651,lai,regclim,0.36647974308971,0.0501178856540323,2.31507385959077,18.707980488112,9.27534950550092,1.52075790681784,0.104491002793779
93,0.126116987315516,lai,regclim,0.359179269908282,0.0643605471747991,2.39971822905739,35.0311412990414,7.92914595635108,1.65987116813399,0.126100877301095
94,0.12777516508189,lai,regclim,0.357493155971296,0.042591342707436,2.43676522690734,25.8216396430051,7.82624698124323,1.67098863189577,0.127744360919359
95,0.129078472772236,lai,regclim,0.358739115223651,0.0688771553917219,2.40870833913122,35.5454040879939,7.7472252229428,1.67405408624203,0.128195480468621
96,0.148352013816371,lai,regclim,0.369935387642418,0.0264147124970604,2.37719758390237,-776.956470050804,6.74072413494697,1.75376636458277,0.139626920418968
97,0.191802556746005,lai,regclim,0.371816892447323,0.0207304409499962,2.35855516050628,-181.378453300224,5.21369483788608,2.12892873797918,0.186839144739765
98,0.184328015044149,lai,regclim,0.37071516525014,0.0493749272741193,2.38572729249648,-61.698921847811,5.42511131452529,2.10675673521068,0.184309025719461
99,0.178157411928473,lai,regclim,0.371888883176361,0.042749241824433,2.3617792125923,-84.6171086752341,5.6130137341773,2.03726075998986,0.176186397794132
100,0.208187809648262,lai,regclim,0.374080851229125,0.0392200916031409,2.32645156609214,-185.30962558141,4.80335520936372,2.28905976161104,0.204296916829066
101,0.255063592668103,lai,regclim,0.373134227238329,0.008883841340946,2.32229315631455,25.6428506020882,3.92059089868318,2.74294148476782,0.247264840506384
102,0.236132431088997,lai,regclim,0.372155085658637,0.0539583115457682,2.34509806686789,45.7627486445747,4.23491172046209,2.60930964795522,0.2354888932533
103,0.2640017620214,lai,regclim,0.401968229719038,0.268394695580164,3.11676007233522,-33.0802340956389,3.78785350651917,2.51222105045983,0.226502539074735
104,0.099590205444888,lai,regclim,0.41050683356793,0.239615011175925,3.14503612036492,56.0273924025488,10.0411480780948,1.45501988182272,0.0935431621809199
105,0.181464167583874,lai,regclim,0.405304291324351,0.277670108140722,3.24189751067131,16.599643635051,5.51072982239203,2.05360261377526,0.178123259740199
106,0.199643423457115,lai,regclim,0.396613000912901,0.331925450330128,3.34195386230325,22.7094507492437,5.0089303353126,2.23309951531102,0.198352695447753
107,0.210766788845085,lai,regclim,0.400575928768099,0.352642444541835,3.26239965277507,16.279258654476,4.74458051707096,2.31182286581817,0.206669258752245
108,0.175922806054989,lai,regclim,0.419259532627648,0.426700208477304,3.2963065609285,125.851905748064,5.68431133191126,1.89752903307359,0.158903452091171
109,0.196464698924462,lai,regclim,0.420887179077817,0.423048349463068,3.25674841510867,233.965769049094,5.08997293393906,2.17923891627415,0.192474958992317
110,0.220157885915836,lai,regclim,0.422288848608054,0.415210457155231,3.21640698955236,3427.67981437382,4.54219477916992,2.41548752750748,0.217156501821478
111,0.213409038441361,lai,regclim,0.419831447268946,0.381945198502827,3.2533751969688,-58.7162777844471,4.68583714777748,2.37594071798138,0.213215494239178
112,0.193128977460499,lai,regclim,0.441939568488189,0.136200113098776,3.4171135124238,79.1143958171204,5.17788688755696,2.01189062042495,0.17314578073562
113,0.119107080647508,lai,regclim,0.441697774491265,0.077578260776342,3.40989538317326,-60.8826284651416,8.39580648407844,1.60285585013556,0.117484568082838
114,0.104695368302779,lai,regclim,0.438334817643732,0.0714793475301717,3.4886242015064,-38.8340396421561,9.5515209145451,1.51945099985589,0.10427822998854
115,0.109926451272329,lai,regclim,0.437663208111874,0.0552785952351302,3.5079087994779,-31.5221215012147,9.09699156504766,1.55451548418953,0.109921263330795
116,0.0998847285824843,lai,regclim,0.436604605737133,0.0637364208266582,3.53949296369248,-36.0985367680326,10.0115404445856,1.49093908743019,0.0995878391779159
117,0.124492142281117,lai,regclim,0.433505834923287,0.0913614333457501,3.63181634994209,-68.5876418635397,8.03263548748235,1.64897618803777,0.124478899972314
118,0.166237735919273,lai,regclim,0.42688672911028,0.109299928360112,3.76347541909248,-34.9949059357637,6.01548134946696,1.9469352374772,0.165167311297038
119,0.135042874111058,lai,regclim,0.419877014777343,0.100672867119105,3.92628068653435,-71.1241290324132,7.40505566534086,1.71618125514378,0.134307451566174
120,0.142422073563759,lai,regclim,0.425729394612198,0.134678237235577,3.84649469579951,-44.2076696840279,7.021383518562,1.72315783204498,0.135304195769475
121,0.144968649569451,lai,regclim,0.424956459223932,0.142959258519463,3.87439512659008,-52.0574910075683,6.89804314912186,1.7898142717869,0.144615569005044
122,0.147418410450816,lai,regclim,0.424930315599241,0.143797764634926,3.87550003143874,-52.829595722658,6.78341325850638,1.80972753733064,0.147325420367938
123,0.145809725511034,lai,regclim,0.424391106592188,0.132422250633524,3.89227157367468,-42.933677736389,6.85825308630958,1.79823203052994,0.145765004687447
124,0.145496220982869,lai,regclim,0.425362248755616,0.14491141720609,3.86177406677071,-56.2094488092655,6.87303074433625,1.79063260545876,0.1447275655133
125,0.148603830644507,lai,regclim,0.424599517497424,0.129037930182055,3.88528659331221,-41.7832902641435,6.72930163147827,1.81908454238141,0.148587723715872
126,0.151124317838782,lai,regclim,0.425893240492472,0.116254632600468,3.83955968727385,-33.9937519333327,6.61706874380595,1.82918225442332,0.149942156631958
127,0.139182856797294,lai,regclim,0.432009150619996,0.103425294180553,3.7067347862121,-63.2870954158721,7.1847928905239,1.71795945406974,0.134561912809021
128,0.16529733770281,lai,regclim,0.439003491098323,0.131594500977749,3.57820196143355,64.4063024156716,6.04970421119493,1.90162834993461,0.15942983742291
129,0.178362541402571,lai,regclim,0.440899002587141,0.183410150448643,3.54420096772428,25.4018068795191,5.60655837339166,2.03416680991849,0.175817796373217
130,0.182657569117241,lai,regclim,0.440256171096943,0.219689061374252,3.57408877982816,19.1912011562595,5.47472521852153,2.09013646498349,0.182393304146721
131,0.176136404671522,lai,regclim,0.44370358177645,0.178247143494169,3.46749857662921,29.3782942138961,5.67741803214904,2.01385577400312,0.173382788921221
132,0.17210097500547,lai,regclim,0.443220400000311,0.17295050031427,3.48002510493855,31.6005468941615,5.81054232823619,2.00049802529378,0.171766802399389
133,0.171585587457642,lai,regclim,0.443138540009787,0.1740868382655,3.48275487998274,31.1774428928945,5.82799531602186,1.9953708028617,0.171143412211767
134,0.171537776473322,lai,regclim,0.443897253636591,0.141383280915679,3.45298384568508,48.434397463915,5.82961969403587,1.99272831135071,0.170821447694169
135,0.167855489208995,lai,regclim,0.441606234192481,0.106209855680477,3.50926815654313,188.839472136452,5.95750549900047,1.96785942547114,0.167768524920022
136,0.170900780500591,lai,regclim,0.44080134063695,0.0821675701698211,3.53065835079648,-288.545404569101,5.85134835002432,1.99321513750707,0.170880797990457
137,0.170363131265331,lai,regclim,0.441105492764665,0.112649355674458,3.5254935262633,138.803243158908,5.86981462815777,1.98528773589163,0.169912385613797
138,0.167445364473142,lai,regclim,0.441640417187514,0.0967624268273586,3.50655014659399,574.809545588507,5.9720972458476,1.96199680979805,0.167042737328935
139,0.162599292670433,lai,regclim,0.442070166147909,0.10478128973795,3.49460519937224,208.232629709205,6.15008825423899,1.92321090116405,0.162181167213425
140,0.167528720442922,lai,regclim,0.4454288500978,0.0505974519746779,3.41084203567532,-43.8829285968502,5.96912575560859,1.93744780234485,0.163977887429438
141,0.166834901640869,lai,regclim,0.442059482824862,0.0572009296559643,3.49166117395685,-69.8848599083863,5.99394964821337,1.95355208862268,0.165993150233011
142,0.131952653963141,lai,regclim,0.484654315781495,0.391626019508157,4.41428614913279,21.8566574569531,7.57847583936688,1.55175523833931,0.109481932965755
143,0.166901346633678,lai,regclim,0.489162010621029,0.345689513232313,4.25006841048727,15.5840865301723,5.99156340059282,1.9362519824794,0.163827522751496
144,0.135328055707674,lai,regclim,0.499612454943055,0.326772377863742,4.0538141192607,25.9256774689041,7.3894507297151,1.68505148907802,0.129806686011078
145,0.17734460272522,lai,regclim,0.513723829507175,0.274662185645902,3.85787737651536,92.3073041157762,5.63873940696923,1.96849165215769,0.167846654240207
146,0.209541390329449,lai,regclim,0.522045483084075,0.236048845958414,3.74340347205224,-587.204123450514,4.77232683446339,2.25570269514107,0.200773159919048
147,0.195013185194912,lai,regclim,0.52026749611366,0.203197162769453,3.77910823528517,85.280522232752,5.12785840096155,2.20126710951329,0.194897913637086
148,0.198618618622672,lai,regclim,0.520504810369802,0.181603306639434,3.7667364334539,52.7618268454107,5.03477472018754,2.23301839948408,0.198343960757998
149,0.17883100359361,lai,regclim,0.516984335668218,0.224377599762358,3.87092156789702,643.025270690888,5.59187154299307,2.058674377131,0.178720965538206
150,0.154049654383491,lai,regclim,0.508942278071565,0.243741686377219,4.06726911603206,-59.0436508754868,6.49141346017307,1.85927169240697,0.153930990765295
151,0.161190959247357,lai,regclim,0.502599387153312,0.294252567262369,4.25224151695194,-22.8362918005882,6.20382188101157,1.91203830086755,0.160761076196543
152,0.143877465298814,lai,regclim,0.516014648215374,0.279416422157862,3.97709957868147,-84.2336319670388,6.95035875092137,1.73162294009345,0.136507841493422
153,0.118767016011309,lai,regclim,0.512271116727846,0.286258340801941,4.05466945325766,-210.882052165691,8.41984612886782,1.60454262578687,0.117744110159275
154,0.124430717989304,lai,regclim,0.513562723611987,0.307538330953847,4.02617943584004,-74.1937404132911,8.03660073781751,1.64453609648905,0.123814621088015
155,0.109655747434217,lai,regclim,0.522219945074698,0.269466655384502,3.81354411307195,87.3774753369686,9.11944903389496,1.53040090085115,0.106055024601536
156,0.0959792785655525,lai,regclim,0.522788766786486,0.275144296741374,3.80061941897955,113.523046973317,10.4189155716253,1.46729564403485,0.0956264046581943
157,0.099707289950217,lai,regclim,0.526371064591707,0.306666899765554,3.73134768694992,-121.583691202325,10.0293569356793,1.4833836049296,0.0983291277693636
158,0.089465737182488,lai,regclim,0.522044996628243,0.325810666081167,3.84566703644494,-52.921784312908,11.1774633674593,1.42995772884495,0.089232358708533
159,0.078557470925236,lai,regclim,0.525083570214625,0.361681444564222,3.79306852281451,-27.2499480567863,12.7295340369563,1.36438887095261,0.077570599088115
160,0.0886731770219433,lai,regclim,0.522384557902608,0.422865423659929,3.89644656679836,-15.7573068061343,11.2773674473459,1.42303634760645,0.0880279377307714
161,0.0830051187940389,lai,regclim,0.523274581443737,0.401874815752834,3.85954535048165,-17.677490209199,12.0474497781433,1.39298453088467,0.0827266768986308
162,0.084417318720622,lai,regclim,0.523505798425596,0.390499517717841,3.84694345465523,-18.9096047280668,11.8459104737677,1.40208121333833,0.0843438441191625
163,0.0761857619199834,lai,regclim,0.522931551943895,0.379211766501752,3.85657900746635,-20.6254725596867,13.1258121570049,1.3567586367417,0.0761758129298224
164,0.060240443102818,lai,regclim,0.517045615499059,0.393530547978876,3.9646010228277,-26.5603891887909,16.600143499828,1.27095015879111,0.0599066239347691
165,0.0632960843824742,lai,regclim,0.514270208647618,0.385682888316369,4.02693714286349,-33.8979267680589,15.7987655912075,1.28772546721147,0.0631746736175847
166,0.0586495282555525,lai,regclim,0.517611748683458,0.347125472295696,3.91423513705073,-67.0480852250667,17.0504355234149,1.26078326884907,0.0579042969282531
167,0.0328887044285945,lai,regclim,0.521744687874833,0.389826094385954,3.86121103504578,-23.8805253644417,30.4055759378156,1.13737558158822,0.0321886328006926
168,0.023607665869922,lai,regclim,0.519268039962635,0.436945791457408,3.955799330505,-16.9658451372183,42.3591220542509,1.09886593893791,0.0235788906054718
169,0.0045966741655396,lai,regclim,0.622606071423753,1.57170545187489,8.51739762574969,189.09460566841,217.548593610747,1.01270760972394,0.0031586227469348
170,0.0775471825199553,lai,regclim,0.628921054690709,1.48670834803194,8.0816511522001,37.8467530428595,12.8953750156257,1.35553251463108,0.0759509223458593
171,0.126577306077544,lai,regclim,0.609411708746198,1.66698087618339,8.64671028424196,16.3009996107893,7.90031033989123,1.66256951575611,0.126500843914884
172,0.113933172103522,lai,regclim,0.601721196037715,1.76726427178258,9.21423215210456,25.8564931243117,8.77707503036414,1.57930751763861,0.113830754607876
173,0.111930150510967,lai,regclim,0.600782101918491,1.82651103673969,9.41512578390834,53.7721602540196,8.93414326198034,1.56341735833847,0.111332533668627
174,0.114728786177143,lai,regclim,0.60397858854684,1.8454210273276,9.38136599570627,-452.448248155846,8.71620831458969,1.57527940214668,0.113199980758212
175,0.139416224591378,lai,regclim,0.601315020543908,1.90923051039807,9.661204916821,-56.0274624997348,7.17276631848945,1.75137902871305,0.139292674425802
176,0.121878139803651,lai,regclim,0.587527192706728,2.04031086661543,10.18371363767,78.7358417384687,8.20491682602825,1.63070745345832,0.121733471767159
177,0.110910063209649,lai,regclim,0.586854899417038,2.04582411048837,10.2158193316179,70.7764445154783,9.01631439980099,1.55485465154934,0.109975189657428
178,0.117177977989277,lai,regclim,0.587187570918938,2.04342276474914,10.2002242612948,74.887735192413,8.5340267613383,1.59445216703016,0.116187183837307
179,0.100408373071427,lai,regclim,0.604115529819827,1.8927984873891,9.07682359128172,22.4404329070472,9.95932878315468,1.46290891425045,0.0948840618891422
180,0.102263858128454,lai,regclim,0.589327197438259,2.04092705422967,10.1188704639057,137.270480383754,9.77862578530821,1.50340397071749,0.101649879775412
181,0.108274047606703,lai,regclim,0.587092925961996,2.04617574230664,10.2032219311982,65.4438259026421,9.23582356163887,1.54377051321274,0.108206404419237
182,0.111216987715844,lai,regclim,0.590515749626521,2.05505331720618,10.1385321338192,-246.211697505938,8.99143215922169,1.55342563183468,0.109747896935304
183,0.112534789294429,lai,regclim,0.590668469040438,2.06275399986982,10.1538541963763,-139.480461502564,8.8861409548976,1.57067344350841,0.112476630652541
184,0.115189309748006,lai,regclim,0.594619034290672,2.03676311493819,9.98151367157048,-59.2133511478645,8.68136116266042,1.57710739608291,0.113486442257065
185,0.112910791953707,lai,regclim,0.59462374189099,2.03133851170612,9.96659866989278,-66.1951760420861,8.8565493403854,1.57339224286086,0.112903879150804
186,0.117104986618601,lai,regclim,0.597598693312423,1.99097545083732,9.7242472414506,-124.583410049102,8.5393460080133,1.59055487555574,0.115583052824687
187,0.100075144771887,lai,regclim,0.59807166258516,1.99000098275992,9.70726646470166,-103.710472473887,9.99249116530797,1.49130294235615,0.0996482869149617
188,0.0984733380030365,lai,regclim,0.590686658718149,2.05436749286008,10.0283245269395,185.108422134916,10.1550330300488,1.48340491096847,0.0983326867096566
189,0.0955201317703985,lai,regclim,0.591131937858605,2.01767250795843,9.90667801733638,60.1878023328267,10.4689972832502,1.46502080553499,0.0952417363956457
190,0.102039186624568,lai,regclim,0.595328793082444,1.93811207245298,9.50862745712544,29.6299927100112,9.80015651907629,1.49691749770494,0.100579084344416
191,0.116304700688321,lai,regclim,0.600515207734756,1.86156285718297,9.09004020055221,20.5705947791534,8.59810475485295,1.58249860813383,0.114329251419834
192,0.113860056801439,lai,regclim,0.599931144188919,1.88425061755436,9.17011921131047,23.4077943306007,8.78271123422942,1.57947970343647,0.113857679787239
193,0.114749221218771,lai,regclim,0.608159234980183,1.83177366444562,8.8788387980708,44.9383774537033,8.71465609420988,1.56581107207992,0.111710578581726
194,0.133555088048299,lai,regclim,0.608678172915608,1.82980343725377,8.86020885755181,48.0166434721448,7.48754700860484,1.70519603023576,0.132729201598508
195,0.110053678749216,lai,regclim,0.606581592276507,1.85077361599205,8.99977775640664,58.4021441270456,9.08647499443199,1.54911988850294,0.109061712238484
196,0.0934078832149527,lai,regclim,0.601604425755161,1.94324030850363,9.45192080832151,-187.138214267797,10.7057345224147,1.45294957751457,0.0931900122749853
197,0.0915471294619837,lai,regclim,0.59910300622554,2.00089612200567,9.71072942416909,-54.055531727166,10.9233353997764,1.44323240051863,0.0915254074580747
198,0.0951652543823871,lai,regclim,0.598955675964621,2.02472482358782,9.78165470577858,-38.3503552311713,10.5080368511585,1.46415689915631,0.0950954886048314
199,0.100574107287193,lai,regclim,0.597524934355461,2.0309537593206,9.83832160764642,-45.4723840620343,9.94291698900658,1.49520505793727,0.100295579865814
200,0.0931766404341052,lai,regclim,0.604692739831679,1.94812682946389,9.30752471128972,-139.531216446021,10.7323036690425,1.43948322902937,0.0908800202725494
201,0.105253700003818,lai,regclim,0.607378131232125,1.88233841988898,9.02678927815679,110.746562632962,9.50085365135594,1.51910545431681,0.104221940803725
202,0.0970045913143825,lai,regclim,0.60808712512974,1.88159681219651,9.00458041204255,152.90498472793,10.3087904031171,1.47290754512131,0.0965726957927162
203,0.102267989590462,lai,regclim,0.61027387635552,1.88152889683588,8.94335543714578,-528.775361012768,9.77823074458151,1.50260533621789,0.101518302249213
204,0.106951985577645,lai,regclim,0.611348404523784,1.88884554751776,8.92916208590271,-122.293716161928,9.34999004084891,1.53362258481726,0.106575248205219
205,0.110114536306054,lai,regclim,0.611230485994341,1.91579512986081,9.00366531980045,-58.8060625015342,9.08145312641178,1.55495420289168,0.1099910155901
206,0.110256334461042,lai,regclim,0.611240665177647,1.89164727381574,8.9403828028759,-113.211552608799,9.06977367684339,1.55583627735905,0.110131194591377
207,0.114474695914775,lai,regclim,0.610789665094445,1.90873429463831,9.00053835043621,-75.4271194903846,8.73555498015464,1.58342788358766,0.114474218756133
208,0.11006341148265,lai,regclim,0.608040201292537,1.92291316314199,9.10190153880635,-156.61519448495,9.08567149181669,1.55365724295501,0.109784750803267
209,0.120361714240552,lai,regclim,0.614659619235732,1.81866114761137,8.56913787317226,53.1395644733387,8.30828977727436,1.60296308108178,0.117501076174614
210,0.0831743242350793,lai,regclim,0.580421149724521,1.95289839237842,10.1380077900641,-39.2928539738121,12.022941084242,1.39521312700714,0.0831238812268369
211,0.107408982291992,lai,regclim,0.577351107780324,2.0371926084844,10.5338797942967,-20.1970517374973,9.31020831462205,1.53542607604706,0.10686596627083
212,0.0837318140363447,lai,regclim,0.57279239360236,2.09242910990858,10.7714584982454,-23.3093219841021,11.9428918566835,1.39307932415022,0.0827435854348424
213,0.0361368187435948,lai,regclim,0.56316272492963,2.17052695562906,11.0921425675503,-128.063755964765,27.6726074615311,1.15417660585915,0.0358526196092859
214,0.0492503069195001,lai,regclim,0.554827224357824,2.23187141233454,11.3770846102781,38.9739151194583,20.304441993316,1.21613162805161,0.0489094129105804
215,0.0391349209424723,lai,regclim,0.557850302469406,2.23215164913844,11.2786439458419,98.979094212374,25.5526260413298,1.1674122015152,0.0387010514712882
216,0.0388649547148371,lai,regclim,0.55750656770493,2.24632978647321,11.3375047607672,150.093297896556,25.7301213223398,1.16816844613982,0.0388628082792404
217,0.0395173835507637,lai,regclim,0.557393707846895,2.23442056382302,11.3066238109616,90.1048029369247,25.3053190810421,1.17120415481468,0.0395110586294755
218,0.040272452071945,lai,regclim,0.557594364688755,2.25248352253308,11.3530157039709,239.864856671331,24.830869454225,1.17455326392442,0.0402242493244145
219,0.0565464806785679,lai,regclim,0.564267010539463,2.17978803213778,10.9883370065725,-108.250320089489,17.6845665371182,1.24662452147266,0.055087956776126
220,0.0585761917210611,lai,regclim,0.554932154974444,2.26312236482654,11.7386768160024,-44.6500661015617,17.0717824190754,1.26098861625517,0.0579449033616207
221,0.0672209217938571,lai,regclim,0.558309824712548,2.1685319960683,11.24106088659,216.834466977556,14.8763208434816,1.30219922740298,0.065959276935768
222,0.0848555298456781,lai,regclim,0.557728686142198,2.13602122879822,11.1638278808539,53.2094465023458,11.7847357952822,1.40381242068201,0.0846503727354527
223,0.10591954037274,lai,regclim,0.55802406848463,2.13372727340831,11.1411568432072,52.1971449815214,9.44112858194918,1.51039393834966,0.102798375574037
224,0.0963553793538385,lai,regclim,0.557066262797314,2.12516508117318,11.1567799804877,38.1522583278267,10.3782477605923,1.4716164349109,0.0963553207839409
225,0.102497054205009,lai,regclim,0.55330396218149,2.13734101187102,11.3233208942037,24.352884100053,9.75637795404203,1.50854631103249,0.102495342412819
226,0.107372289285947,lai,regclim,0.553064972372206,2.16510739297279,11.41675215731,30.7219295183417,9.31338995051943,1.53801796255492,0.107283142699135
227,0.091203960522847,lai,regclim,0.559951840430935,2.04810734998014,10.6395684900586,14.3979180969894,10.9644361304847,1.421946198093,0.0878376788107101
228,0.0617406742651613,lai,regclim,0.56439840309959,1.99782528689026,10.4045501756583,16.2937069663865,16.196778086764,1.27262046197279,0.0602340062767009
229,0.0821152299626773,lai,regclim,0.56963015592423,1.98510219406914,10.2277980873627,25.705492668109,12.1780088840343,1.38060533396029,0.0805082181853774
230,0.0851514620835798,lai,regclim,0.569810519513607,2.00004276280588,10.2603073399848,30.0906545857661,11.7437795609247,1.40621659421442,0.0850754047010465
231,0.0867287173278114,lai,regclim,0.572594891999217,1.99208273977686,10.1470083581728,42.8970744384108,11.5302062662851,1.41069638849951,0.0858653681978807
232,0.0861886176266925,lai,regclim,0.57131990069731,1.99349670976852,10.1957357534673,35.2817452669871,11.602460133788,1.41197957438249,0.0860911626200593
233,0.0959599427744914,lai,regclim,0.57774030289834,1.93738783663617,9.89282089238776,67.8845961909521,10.4210149681939,1.45576713786697,0.0936704991046647
234,0.10301530121456,lai,regclim,0.575291400981107,1.97821576164591,10.1175840851269,141.97715309753,9.70729579208049,1.51096786819116,0.102892427719409
235,0.0999299935082208,lai,regclim,0.569884696551808,1.99720788014203,10.3188798371743,36.9990883473864,10.0070055535202,1.49265567601624,0.0998728828757575
236,0.126807830277936,lai,regclim,0.569646352421559,1.97401110780909,10.2656584306172,27.9133238498614,7.88594835041505,1.66386065339789,0.126691980855517
237,0.0457458017982515,lai,regclim,0.455453784253528,0.490532864183816,2.57166335925072,-33.2391156973482,21.8599294512359,1.19607051814591,0.044757435551587
