PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
18.0,15.559339704975285,0.24510015681735225,6.2768494430682615,0.0,6.764068792192807,0.18875,0.0,0.81125,1.0,0.025867573514702945,0.0,0.030293458691738346,0.002534766953390678,0.0,0.003305781156231246,0.08469651983288977,0.0
19.0,15.472098633101396,0.3524708881087837,4.160936538174507,0.0,6.656703092212998,0.38375,0.0,0.61625,1.0,0.023270054010802163,0.0,0.056364872974594915,0.002808241648329666,0.0,0.0035370674134826965,0.08854375188457689,0.0
20.0,5.663919861041948,0.2460328894327109,1.6078334976213775,0.0,5.409031828532091,0.0425,0.0,0.9575,1.0,0.009988397679535906,0.0,0.0062402480496099215,0.00472628525705141,0.0,0.0017817363472694538,0.22038226719988,0.0
21.0,12.730096525171225,0.24276203980559052,1.1519854662285864,0.0,3.5704688372819264,0.2925,0.0,0.7075,1.0,0.007077215443088618,0.0,0.017476095219043808,0.003405421084216843,0.0,0.002916543308661732,0.319196700233789,0.0
22.0,5.740333319886185,0.3501962391612543,4.3843293107301315,0.0,6.964631716507665,0.17125,0.0,0.82875,1.0,0.04903940788157632,0.0,0.042485297059411876,0.0021236247249449888,0.0,0.004197079415883177,0.4950772425315797,0.0
23.0,13.783068797914945,0.6318600052871111,5.426340106055268,0.0,5.145541218000756,0.63125,0.0,0.36875,1.0,0.0357871574314863,0.0,0.03578155631126225,0.0012250650130026005,0.0,0.0015523304660932185,0.9925159916946888,0.0
24.0,15.562629982990615,0.5923114199801605,4.6965663516202865,0.0,5.505494414021687,0.57125,0.0,0.42875,1.0,0.04584396879375876,0.0,0.03689097819563913,0.006473174634926984,0.0,0.004946409281856371,0.7625604539191086,0.0
25.0,11.710636652767182,0.6267976793873056,6.925975939048783,0.0,3.7490262630034397,0.06375,0.0,0.93625,1.0,0.030748949789957996,0.0,0.011338867773554709,0.0038965593118623723,0.0,0.0025291858371674332,0.07452909733140202,0.0
26.0,3.4605869485866854,0.44920287232448475,1.859517552051937,0.0,4.9405065016806216,0.69375,0.0,0.30625,1.0,0.015095219043808762,0.0,0.005992398479695939,0.006013662732546508,0.0,0.00041846369273854767,0.0914085825295562,0.0
27.0,18.59086315052845,0.41946110345688414,0.42509763371801135,0.0,2.4293533225715223,0.5875,0.0,0.4125,1.0,0.007724144828965794,0.0,0.025041408281656328,0.0017645729145829166,0.0,0.00379373874774955,0.5663391703238008,0.0
28.0,16.84327006966368,0.6679704273866888,2.6249028942664268,0.0,7.619013062039386,0.19875,0.0,0.80125,1.0,0.016379275855171037,0.0,0.04967293458691738,0.006337367473494698,0.0,0.0023618323664732948,0.4192452317817792,0.0
29.0,15.860476943167338,0.28130965238174965,7.969300589517663,0.0,2.261826256460526,0.5,0.0,0.5,1.0,0.011684136827365472,0.0,0.017287257451490297,0.0006260252050410081,0.0,0.0027003000600120024,0.5583040500725569,0.0
30.0,4.879785851909845,0.4194936475978861,4.0166798819956,0.0,0.7285151287156206,0.87,0.0,0.13,1.0,0.019025805161032208,0.0,0.012318463692738545,0.0014427285457091418,0.0,0.0031196239247849567,0.12351690831481041,0.0
31.0,11.993121427587932,0.45705938031102544,1.7137693932285554,0.0,5.769966842361014,0.35625,0.0,0.64375,1.0,0.03240548109621925,0.0,0.046132226445289054,0.005289977995599119,0.0,0.0012035207041408281,0.8294329819815964,0.0
32.0,18.694504178256267,0.4537036487565951,2.2699048272432396,0.0,0.41420664232005877,0.62125,0.0,0.37875,1.0,0.025122624524904984,0.0,0.02453390678135627,0.007386617323464692,0.0,0.0026100420084016803,0.5194393014567286,0.0
33.0,14.48769813526836,0.5065210400166185,5.317505489445666,0.0,7.119157212121698,0.66,0.0,0.34,1.0,0.01795739147829566,0.0,0.03709161832366473,0.0033868173634726945,0.0,0.0037448489697939585,0.1040702783345725,0.0
34.0,11.028530327179519,0.4122491971521528,6.045387231799472,0.0,5.159702476352733,0.65125,0.0,0.34875,1.0,0.03516963392678536,0.0,0.04745409081816363,0.006486197239447889,0.0,0.0007757351470294058,0.010287468327509052,0.0
35.0,15.181688922583932,0.3596924703518525,7.916735825642504,0.0,1.8381606589453447,0.075,0.0,0.925,1.0,0.019780556111222248,0.0,0.003714542908581716,0.0032621724344868972,0.0,0.001706521304260852,0.10913773882198624,0.0
36.0,18.20390495187229,0.429259133017023,6.351618759536529,0.0,6.763172980067121,0.2125,0.0,0.7875,1.0,0.049186437287457495,0.0,0.043063612722544505,0.006774554910982195,0.0,0.003869893978795759,0.17609948389520527,0.0
37.0,8.931169280911261,0.419287166204127,6.347183358051326,0.0,2.6931676273488216,0.84625,0.0,0.15375,1.0,0.015546109221844372,0.0,0.018196039207841568,0.0083000600120024,0.0,0.003007741548309662,0.10755439242702819,0.0
38.0,14.208189864926696,0.5090676550407924,7.237827389739823,0.0,4.032455117901,0.52125,0.0,0.47875,1.0,0.028278855771154233,0.0,0.03751650330066013,0.007872174434886976,0.0,0.0016012202440488096,0.41220650625009125,0.0
39.0,4.8406839066020835,0.43243442108666097,0.7447866073933296,0.0,6.6714610613111685,0.1125,0.0,0.8875,1.0,0.013830766153230648,0.0,0.04422024404880976,0.005695539107821564,0.0,0.0026166233246649327,0.3471833266591262,0.0
40.0,18.02384831267796,0.22222036266063683,7.0403774108102155,0.0,3.777630828559673,0.50125,0.0,0.49875,1.0,0.03336607321464293,0.0,0.024923384676935386,0.006854550910182036,0.0,0.0011715543108621724,0.7362882541733404,0.0
41.0,1.1024017578714012,0.6385800387459699,1.0547928674116658,0.0,7.062214536204927,0.05875,0.0,0.94125,1.0,0.02859251850370074,0.0,0.03584056811362272,0.00041208241648329666,0.0,0.002278155631126225,0.1808502470648259,0.0
42.0,15.642884236808861,0.6041007262981738,6.555500966283862,0.0,4.837402029513645,0.11875,0.0,0.88125,1.0,0.022103620724144832,0.0,0.050062412482496495,0.0006688137627525504,0.0,0.0022226845369073813,0.1811580051184574,0.0
43.0,0.36620293434925044,0.305908255132769,5.707922370173395,0.0,4.7844194191814,0.16625,0.0,0.83375,1.0,0.022554510902180438,0.0,0.03432986597319464,0.0004362672534506901,0.0,0.0030829565913182634,0.5795697161412865,0.0
44.0,8.950324520959583,0.3964759527212033,5.730586868098984,0.0,8.168146210374,0.63125,0.0,0.36875,1.0,0.03132726545309062,0.0,0.021878375675135026,0.00313380676135227,0.0,0.002910902180436087,0.3457922292723296,0.0
45.0,9.927342048016522,0.2939538865982942,3.369179683968342,0.0,5.674804015229873,0.4875,0.0,0.5125,1.0,0.045461692338467696,0.0,0.05644748949789957,0.002330126025205041,0.0,0.0007212042408481696,0.6088034093964357,0.0
46.0,6.719370870954384,0.5190347621346716,6.96851148881736,0.0,2.0181047582489273,0.855,0.0,0.145,1.0,0.026112622524504903,0.0,0.022244248849769954,0.004510482096419283,0.0,0.0006694938987797559,0.5438322000875313,0.0
47.0,0.5558464853180459,0.6789589391919781,1.608528808728478,0.0,6.320792451288819,0.3825,0.0,0.6175,1.0,0.0315625125025005,0.0,0.05865453090618123,0.005516943388677735,0.0,0.0011029205841168233,0.8396827411266342,0.0
48.0,6.040424571835013,0.5926074986310121,3.2239750909519866,0.0,5.898586690920501,0.82125,0.0,0.17875,1.0,0.0422368473694739,0.0,0.02140628125625125,0.0008232246449289858,0.0,0.003539887977595519,0.8424862121520554,0.0
49.0,9.117835019625934,0.5868644706056633,1.2076775057550575,0.0,4.886414843350959,0.3175,0.0,0.6825,1.0,0.023573914782956593,0.0,0.01224764952990598,0.004575595119023804,0.0,0.0027332066413282654,0.6354855712497259,0.0
50.0,9.937229788212573,0.6075800422270022,3.1290221047553817,0.0,1.4467215510504983,0.62,0.0,0.38,1.0,0.014252250450090018,0.0,0.017877375475095016,0.0087000400080016,0.0,0.0010286457291458291,0.863861860376031,0.0
51.0,15.299991403359263,0.5065169168664859,0.928346157470433,0.0,8.125559951557383,0.84375,0.0,0.15625,1.0,0.018653330666133228,0.0,0.024994198839767952,0.0024343068613722745,0.0,0.002706881376275255,0.6650208307315254,0.0
52.0,5.967074521426614,0.6432580785512118,4.284728128217777,0.0,6.010968562063298,0.72625,0.0,0.27375,1.0,0.025308861772354474,0.0,0.03340928185637127,0.002839867973594719,0.0,0.0026410682136427284,0.6705918360969766,0.0
53.0,5.454328855565558,0.3012943281268662,7.155116959724099,0.0,1.5356105923618633,0.7625,0.0,0.2375,1.0,0.014095419083816764,0.0,0.04295739147829566,0.0004883576715343068,0.0,0.0007578715743148629,0.323408564387372,0.0
54.0,10.743810342779907,0.4664817908016944,8.137122914790625,0.0,3.5541458352289665,0.89875,0.0,0.10125,1.0,0.011233246649329866,0.0,0.05179735947189437,0.003987717543508702,0.0,0.0023054210842168433,0.15368036249088687,0.0
55.0,2.5306673537127646,0.21917249864738053,6.036252515641497,0.0,1.7904314201193723,0.86125,0.0,0.13875,1.0,0.0284748949789958,0.0,0.007963392678535706,0.009122344468893779,0.0,0.0024812362472494496,0.17354062918302013,0.0
56.0,1.796835307904163,0.5427104577719242,2.100002149080881,0.0,6.559151110956767,0.31125,0.0,0.68875,1.0,0.030474494898979798,0.0,0.05035747149429885,0.007038727745549109,0.0,0.003726045209041808,0.6070485833512546,0.0
57.0,15.00077420325943,0.3495309404022149,6.46678742264329,0.0,3.295660881644653,0.90625,0.0,0.09375,1.0,0.04742208441688338,0.0,0.018196039207841568,0.007855431086217243,0.0,0.00084624924984997,0.6033048637269743,0.0
58.0,12.848658835693179,0.33952354306791765,3.9441645966390415,0.0,0.46009237908911654,0.64625,0.0,0.35375,1.0,0.02458351670334067,0.0,0.021359071814362873,0.004610942188437687,0.0,0.0023524304860972193,0.7919333034475604,0.0
59.0,7.156689457561469,0.6862395440644548,4.557314325881485,0.0,4.445011411984202,0.24625,0.0,0.75375,1.0,0.032287857571514304,0.0,0.019694938987797558,0.005993198639727945,0.0,0.0038943388677735546,0.11986601058873733,0.0
60.0,1.2860214694223728,0.2667380235756523,3.8490487763953043,0.0,2.2672118920130835,0.64875,0.0,0.35125,1.0,0.04269753950790158,0.0,0.0369381876375275,0.003392398479695939,0.0,0.004599479895979195,0.33835578888318096,0.0
61.0,8.62225831317937,0.4861879055662602,4.082939804628307,0.0,6.595171881680336,0.115,0.0,0.885,1.0,0.02360332066413283,0.0,0.04430286057211442,0.008891658331666333,0.0,0.0009224044808961791,0.4915297976976037,0.0
62.0,18.870529225212916,0.34091845716929914,2.6148632376657654,0.0,2.395053158201712,0.8,0.0,0.2,1.0,0.04885317063412683,0.0,0.037256851370274055,0.006430386077215442,0.0,0.00490128025605121,0.941973775400315,0.0
63.0,1.646963832972879,0.4314250613305298,3.1675475623455727,0.0,3.3414101210118745,0.42125,0.0,0.57875,1.0,0.047578915783156636,0.0,0.039251450290058006,0.008214482896579316,0.0,0.0018654130826165232,0.6917001778324181,0.0
64.0,11.584890216847219,0.6033129409804869,7.746284065100705,0.0,5.261607133516964,0.06125,0.0,0.93875,1.0,0.04981376275255051,0.0,0.042320064012802555,0.00663130626125225,0.0,0.004185797159431887,0.6384972823835183,0.0
65.0,10.863322947710692,0.35130357383621136,4.501552816565509,0.0,2.7539621934153384,0.39875,0.0,0.60125,1.0,0.03696339267853571,0.0,0.01788917783556711,0.0018910782156431286,0.0,0.0033330466093218643,0.49261989064615,0.0
66.0,10.530905821349451,0.517634527605313,4.532174362892976,0.0,7.238991692047014,0.91375,0.0,0.08625,1.0,0.006626325265053011,0.0,0.008824964992998598,0.0033533306661332266,0.0,0.0005688937787557511,0.745150871881785,0.0
67.0,4.502418736439945,0.45249039453166623,2.319396634097331,0.0,2.014136442280409,0.63375,0.0,0.36625,1.0,0.038296459291858376,0.0,0.030588517703540704,0.0013906381276255252,0.0,0.0025489297859571914,0.01777426499959615,0.0
68.0,3.7933812540891942,0.33495635906761867,7.316099421000642,0.0,1.0842481601239695,0.675,0.0,0.325,1.0,0.023162232446489302,0.0,0.023483496699339867,0.00940884176835367,0.0,0.003097999599919984,0.5960901079851143,0.0
69.0,6.9225154836087,0.24179296064116512,3.9316767731154596,0.0,3.7808334613810035,0.82125,0.0,0.17875,1.0,0.01617343468693739,0.0,0.020308661732346467,0.0012920384076815362,0.0,0.0010906981396279255,0.6703840541037348,0.0
70.0,0.23318656176836114,0.5985532956159643,7.235689712873402,0.0,2.470087193997871,0.13875,0.0,0.86125,1.0,0.04158011602320465,0.0,0.022444888977795556,0.001913402680536107,0.0,0.0038125425085017003,0.8175542197929833,0.0
71.0,0.726756770521986,0.36831604763003134,6.32018880591635,0.0,3.5905908100382424,0.8375,0.0,0.1625,1.0,0.027935787157431488,0.0,0.04039627925585117,0.003993298659731946,0.0,0.003861432286457291,0.7616152988419667,0.0
72.0,18.68964036873086,0.5864013508933501,4.604355722381277,0.0,5.344980962448271,0.07125,0.0,0.92875,1.0,0.03840428085617124,0.0,0.049826365273054604,0.007128025605121023,0.0,0.0021662732546509304,0.6776823530119076,0.0
73.0,12.545526848694838,0.39322817838289403,4.045946277581308,0.0,5.01567168956542,0.15,0.0,0.85,1.0,0.03763972794558912,0.0,0.04551850370074014,0.0025254650930186034,0.0,0.0020731946389277857,0.3116094189046051,0.0
74.0,1.2715557625180551,0.5937115317549592,7.1192002003002,0.0,4.646451920704981,0.9425,0.0,0.0575,1.0,0.030366673334666937,0.0,0.024604720944188835,0.008320524104820964,0.0,0.0017619923984796958,0.8079573401833248,0.0
75.0,14.726962044638455,0.41013682735689305,5.893861162773636,0.0,0.08460163417481037,0.3125,0.0,0.6875,1.0,0.01616363272654531,0.0,0.05510202040408081,0.007859151830366073,0.0,0.0034627925585117023,0.08700181261341428,0.0
76.0,5.080280893104246,0.6919656882900898,5.362211431335532,0.0,5.718834671802192,0.57,0.0,0.43,1.0,0.01264472894578916,0.0,0.012212242448489698,0.006638747749549909,0.0,0.002512262452490498,0.5189194192173341,0.0
77.0,1.344749072741765,0.3071857913714013,5.229135297361497,0.0,4.26337995991214,0.3425,0.0,0.6575,1.0,0.02230946189237848,0.0,0.03365713142628526,0.006441548309661932,0.0,0.0027905581116223245,0.6758076084450189,0.0
78.0,8.448986881988791,0.3489982899659787,6.0287963240023394,0.0,4.6452513369102535,0.61625,0.0,0.38375,1.0,0.03637527505501101,0.0,0.0038089617923584714,0.0022352470494098817,0.0,0.0010831766353270654,0.14905939171336027,0.0
79.0,15.442733196396139,0.6288814930885535,6.834657952721983,0.0,6.021853764967104,0.84875,0.0,0.15125,1.0,0.019045409081816365,0.0,0.03470754150830166,0.007453590718143627,0.0,0.0028469693938787755,0.008243183832247097,0.0
80.0,3.7864493569947477,0.26792523088547254,5.31308445567134,0.0,3.8601584648404006,0.17875,0.0,0.82125,1.0,0.015399079815963192,0.0,0.04853990798159631,0.0073828965793158625,0.0,0.0023721744348869775,0.9974843852107409,0.0
81.0,14.765602160894694,0.6220454904857247,4.0310402873686355,0.0,1.0087692637253052,0.3825,0.0,0.6175,1.0,0.03346409281856372,0.0,0.02461652330466093,0.002838007601520304,0.0,0.004903160632126425,0.5041441757946507,0.0
82.0,4.359270953638611,0.601057243077745,4.39139287575947,0.0,0.19394696121428096,0.31875,0.0,0.68125,1.0,0.049745149029805966,0.0,0.022822564512902578,0.006990358071614322,0.0,0.0009374474894978996,0.07529225511306596,0.0
83.0,10.223758061650114,0.34164986129324515,7.876798789710128,0.0,4.740837172960476,0.6075,0.0,0.3925,1.0,0.0473240648129626,0.0,0.011799159831966392,0.0009348469693938787,0.0,0.0032014202840568115,0.6947394128079938,0.0
84.0,7.522416663612731,0.5790413708985478,8.314775312965647,0.0,1.231828069559171,0.34375,0.0,0.65625,1.0,0.04562832566513303,0.0,0.05034566913382676,0.008737247449489898,0.0,0.0028065413082616524,0.42888822351105044,0.0
85.0,7.826122329415281,0.3249987016671878,8.1983039844668,0.0,5.68829878444615,0.595,0.0,0.405,1.0,0.03052350470094019,0.0,0.021052210442088416,0.008629345869173834,0.0,0.004344688937787557,0.8312463080277311,0.0
86.0,3.2393698897190366,0.6754580073944196,3.6156860272670097,0.0,1.211746665768249,0.9075,0.0,0.0925,1.0,0.04916683336667334,0.0,0.010736947389477895,0.0037458691738347667,0.0,0.0034167233446689336,0.05876799436731548,0.0
87.0,6.91377487979835,0.48637040770453793,0.6786971116029795,0.0,3.3598680252445288,0.5775,0.0,0.4225,1.0,0.04056071214242849,0.0,0.022598319663932786,0.0029347469493898777,0.0,0.0036216843368673734,0.36443066230112786,0.0
88.0,0.5621659078198235,0.5890554629305724,1.8171682652621703,0.0,1.3908367664321968,0.14875,0.0,0.85125,1.0,0.021015603120624126,0.0,0.05014502900580116,0.0034258851770354068,0.0,0.004538367673534707,0.1694129850145127,0.0
89.0,4.876638115507117,0.2996935266129106,3.985710792190433,0.0,2.70610759183182,0.07,0.0,0.93,1.0,0.007969193838767754,0.0,0.00717263452690538,0.0010650730146029206,0.0,0.0034345869173834764,0.486044268855717,0.0
90.0,2.4532382517364995,0.5148829532332332,6.262230423760626,0.0,5.980438610241503,0.77375,0.0,0.22625,1.0,0.043560112022404486,0.0,0.035156031206241244,0.00067625525105021,0.0,0.0035662132426485297,0.6767570118442037,0.0
91.0,10.002110173017533,0.2314807641366875,1.2289430574561364,0.0,4.529238411198739,0.56375,0.0,0.43625,1.0,0.020055011002200442,0.0,0.042485297059411876,0.006376435287057411,0.0,0.0022245649129825967,0.6174795959637271,0.0
92.0,14.822764256895994,0.5675305825399074,2.487646565760942,0.0,2.8138968529143304,0.6225,0.0,0.3775,1.0,0.02384836967393479,0.0,0.03840168033606721,0.004839767953590718,0.0,0.002102340468093619,0.9647648866574287,0.0
93.0,4.150143715685741,0.6539583510008224,6.695845127992422,0.0,0.2018008234887289,0.50875,0.0,0.49125,1.0,0.03674774954990999,0.0,0.03340928185637127,0.0005367273454690938,0.0,0.0022273854770954193,0.8288799305671748,0.0
94.0,9.553095402410907,0.6962669858910248,7.613784898902637,0.0,2.927309175824774,0.95375,0.0,0.04625,1.0,0.03041568313662733,0.0,0.020521104220844168,0.005905761152230445,0.0,0.0020243048609721944,0.17657739358351535,0.0
95.0,4.173785997111041,0.3386449581811286,1.3152109446800206,0.0,4.895763123836919,0.41125,0.0,0.58875,1.0,0.04325625125025005,0.0,0.04658071614322864,0.007624744948989797,0.0,0.0038830566113222643,0.09090876584851489,0.0
96.0,8.473305596705464,0.48916531711612293,7.960974959464017,0.0,0.7093794170332405,0.58375,0.0,0.41625,1.0,0.03380716143228646,0.0,0.008624324864972993,0.002395239047809562,0.0,0.0028535507101420284,0.202962263681147,0.0
97.0,16.302285674709037,0.3685250767896041,6.915531942250168,0.0,5.233212340995627,0.73,0.0,0.27,1.0,0.025544108821764357,0.0,0.026445889177835566,0.0035356471294258848,0.0,0.0014620724144828964,0.6247631424876248,0.0
98.0,17.46154577175327,0.5319726704242195,4.677162953765591,0.0,5.305542196047582,0.50875,0.0,0.49125,1.0,0.027053610722144433,0.0,0.025194838967793558,0.008735387077415483,0.0,0.003341508301660332,0.6609876646399666,0.0
99.0,0.593394650463038,0.2040969690213642,5.907233529682261,0.0,4.04353359193234,0.3575,0.0,0.6425,0.0,0.023760152030406084,0.0,0.021689537907581515,0.0020603720744148827,0.0,0.0035915983196639326,0.009222388210566809,0.0
100.0,1.7708415094175554,0.2649164802487429,3.26714078266803,0.0,6.493801524924573,0.35,0.0,0.65,0.0,0.02067253450690138,0.0,0.012589917983596717,0.007338247649529905,0.0,0.001834386877375475,0.023946452067039613,0.0
101.0,6.813902635624386,0.593162126235323,7.270633745117073,0.0,3.314732056278886,0.405,0.0,0.595,0.0,0.03194478895779156,0.0,0.009131826365273054,0.002674294858971794,0.0,0.0023279855971194236,0.5048941198214159,0.0
102.0,14.589186925007633,0.6452742049275176,6.848150504519654,0.0,4.178664577287389,0.24375,0.0,0.75625,0.0,0.012389877975595119,0.0,0.03851970394078815,0.002423144628925785,0.0,0.0023721744348869775,0.8092613932547568,0.0
103.0,12.267298080717058,0.48078928545831834,2.3441652473577013,0.0,2.900647846095346,0.38875,0.0,0.61125,0.0,0.012301660332066415,0.0,0.029384676935387075,0.00432258451690338,0.0,0.000961892378475695,0.7679243285223966,0.0
104.0,2.750720058994443,0.30219443823839537,7.143783125094609,0.0,0.536328250520475,0.35375,0.0,0.64625,0.0,0.009860972194438888,0.0,0.04593158631726345,0.004024924984996999,0.0,0.0036762152430486095,0.23392637547546785,0.0
105.0,1.792748367177692,0.326003010985633,0.2882525560020077,0.0,6.4273686022573715,0.5975,0.0,0.4025,0.0,0.042893578715743154,0.0,0.0564002800560112,0.0013199439887977595,0.0,0.0007794958991798359,0.17722849094718465,0.0
106.0,18.98655105881739,0.5792816912329961,3.4268139674350757,0.0,7.2020836195794145,0.8425,0.0,0.1575,0.0,0.04779455891178236,0.0,0.0544882976595319,0.008272154430886178,0.0,0.0029804760952190437,0.7064122172281428,0.0
107.0,12.278115488370847,0.4557863201001971,3.8165009632209563,0.0,1.096443416483219,0.89375,0.0,0.10625,0.0,0.007361472294458892,0.0,0.05654190838167633,0.004547689537907581,0.0,0.0047517903580716146,0.6510137747702521,0.0
108.0,7.309463379234915,0.5569959719048228,5.915120151070942,0.0,3.6699206279871834,0.45375,0.0,0.54625,0.0,0.022456491298259655,0.0,0.03782336467293458,0.004354210842168433,0.0,0.00444246849369874,0.885590540300659,0.0
109.0,14.02275321320255,0.2933443955125915,7.952421803650066,0.0,2.8197239568252903,0.7775,0.0,0.2225,0.0,0.01264472894578916,0.0,0.050758751750350065,0.0024417483496699337,0.0,0.0018701140228045607,0.30013291659294283,0.0
110.0,6.576531112957881,0.23530843073770613,2.3468609345370464,0.0,3.633142965996229,0.93625,0.0,0.06375,0.0,0.029896179235847174,0.0,0.0259501900380076,0.007885197039407882,0.0,0.0006140228045609121,0.9790537960054676,0.0
111.0,10.073452077892405,0.4910434982774726,7.746854859435873,0.0,7.6625288032086845,0.35,0.0,0.65,0.0,0.037267253450690145,0.0,0.01716923384676935,0.005230446089217843,0.0,0.0007710342068413682,0.5452334816899869,0.0
112.0,18.695899961179027,0.3353240498245751,1.9356343935899951,0.0,2.569228213513093,0.51,0.0,0.49,0.0,0.015408881776355271,0.0,0.01000520104020804,0.006222024404880976,0.0,0.0036846769353870773,0.35739422892846295,0.0
113.0,1.289974732033733,0.5082400583176978,1.3162462597891278,0.0,6.944855540953175,0.45125,0.0,0.54875,0.0,0.021103820764152834,0.0,0.04361832366473294,0.003128225645129026,0.0,0.001376515303060612,0.08279628714248018,0.0
114.0,17.44878113550265,0.6483690148092645,1.138352699493154,0.0,2.3342415913533885,0.96,0.0,0.04,0.0,0.035571514302860575,0.0,0.02167773554710942,0.0024770954190838166,0.0,0.001948149629925985,0.4432846588844614,0.0
115.0,18.17439525404504,0.3771068706837323,7.336287743421765,0.0,1.3581857430898392,0.20375,0.0,0.79625,0.0,0.02397579515903181,0.0,0.0130502100420084,0.008813522704540907,0.0,0.004695379075815163,0.8632149304283171,0.0
116.0,9.016286371007379,0.517028948559682,5.136102833277391,0.0,1.5387574716065853,0.08875,0.0,0.91125,0.0,0.01215463092618524,0.0,0.04861072214442888,0.008082396479295859,0.0,0.002231146229245849,0.9406440667188998,0.0
