PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,sla_random,wd_random,restime_sap
16.0,17.765394098110296,0.6279261525782069,2.856908608474898,0.0,1.2460371660542306,0.47125,0.0,0.52875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.03287877109066189,0.0,0.016437130834416752,0.8229454743462206,14.272021942928507
17.0,2.1861411108192668,0.4438489231881251,5.426352640014048,0.0,4.037246824820822,0.5625,0.0,0.4375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3521585502784713,0.0,0.033627581055112536,0.9639015958457029,10.427194321571026
18.0,3.3382135828398862,0.5834734080527182,2.5555458178082926,0.0,4.635440021682401,0.3375,0.0,0.6625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3678181019184496,0.0,0.015142424062293916,0.43473596476697784,11.895868207327386
19.0,8.092005840695672,0.2967500411285212,5.048218542017263,0.0,1.663789959654753,0.4625,0.0,0.5375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6069698115435671,0.0,0.04868978948426201,0.8554230963622467,16.707505693972045
20.0,4.345261085904842,0.46366668610049333,7.212113358714374,0.0,2.587758777327587,0.715,0.0,0.285,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5961888334362643,0.0,0.008186112395493925,0.8940401431709621,14.821874428347474
21.0,14.40964692308414,0.32358576591189764,7.6519854300656345,0.0,7.211341405874972,0.89625,0.0,0.10375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.18549763874065633,0.0,0.030980769005325474,0.45954875459658884,12.060084352052773
22.0,11.957470829585251,0.6697357807949744,2.916406967031487,0.0,0.2733863140781604,0.43,0.0,0.57,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5018287474664149,0.0,0.014988366859001623,0.7022034439838851,16.341713158144827
23.0,2.0486320689596136,0.402064180859525,5.742951342407185,0.0,6.81018274873924,0.58625,0.0,0.41375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.34579008120898025,0.0,0.009320568160809594,0.4652116718808625,14.376331676227
24.0,8.541539373415475,0.6553963902086208,6.21443870429504,0.0,4.345565276325848,0.51375,0.0,0.48625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.21149788456711807,0.0,0.020767511574061516,0.7630774924894751,12.060213491575958
25.0,8.13091088902306,0.292263553807961,5.056626738490149,0.0,6.081428079734194,0.70875,0.0,0.29125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.792324945105252,0.0,0.02327075477302231,0.6266076050380643,11.191764609026963
26.0,14.306052761238584,0.3130712154540468,3.9476367926474163,0.0,7.212459412548492,0.66375,0.0,0.33625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.869910995001129,0.0,0.007292872402709926,0.5182712887189467,16.149102562176218
27.0,5.8928922933627135,0.3674352525114277,6.648081706090972,0.0,6.787379193531439,0.43625,0.0,0.56375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.24950848732689368,0.0,0.021454877324450804,0.5667999427536212,15.559976680088162
28.0,5.520421836072129,0.6086919967004883,6.587478488156993,0.0,5.1036448085036525,0.71,0.0,0.29,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.20933195835307497,0.0,0.047610499168226364,0.8965934690778099,11.625482900925903
29.0,11.607158310820603,0.3887183641336752,7.9139886577993535,0.0,2.2318056208314876,0.715,0.0,0.285,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6812050127148987,0.0,0.04606090781198544,0.6618860915796116,10.229671626698595
30.0,5.46247514838699,0.364363248844766,2.998789923008259,0.0,2.507997622731985,0.575,0.0,0.425,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4125899107265785,0.0,0.012337217469013392,0.6137310986035537,14.20250407401667
31.0,6.325259581331486,0.4444005588662392,2.5308716711071035,0.0,4.45416329174037,0.95375,0.0,0.04625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.816576059878395,0.0,0.03898173138195083,0.3050316004143693,10.779549697027921
32.0,3.657639692024311,0.4156539015134123,2.8106680801824004,0.0,7.943995732374265,0.34375,0.0,0.65625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5109136219873646,0.0,0.030390104228279216,0.9566387273565551,10.481694909519474
33.0,4.7893474627744625,0.6791885699914937,2.628874181808911,0.0,6.07983906666947,0.63125,0.0,0.36875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.12654104211723533,0.0,0.02580989643057504,0.7658163788333283,10.505238960178866
34.0,18.691601599949983,0.5405110708096216,5.367340831916132,0.0,3.9554322960825963,0.095,0.0,0.905,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7950426903661792,0.0,0.013955511890925757,0.9777849910048526,17.088179640000412
35.0,7.198416277674051,0.6698405897432886,8.302684338006548,0.0,3.200886477886418,0.74625,0.0,0.25375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.28692270610091736,0.0,0.022781087015193928,0.6921263427663142,13.373636578380292
36.0,13.891973535940984,0.4156584146140785,3.5279785084005524,0.0,1.4088947283337554,0.92875,0.0,0.07125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.09036362521978786,0.0,0.01590562410570513,0.3910357686352747,15.021069555533872
37.0,10.871874965845867,0.23471961628176602,0.32317267226996793,0.0,1.3544009980794898,0.0625,0.0,0.9375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3226321388682924,0.0,0.03551486524761234,0.6348540629436585,17.02950807476501
38.0,7.867244126008153,0.48958554196880005,6.619113027604098,0.0,3.4113965182643,0.14625,0.0,0.85375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.06360173932285414,0.0,0.010929373553146327,0.3678295251101594,11.522204828695982
39.0,16.15535817926458,0.3028720726163932,1.377865274830076,0.0,5.28276153294801,0.38375,0.0,0.61625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.659930177192589,0.0,0.006906370125283312,0.8925314369710451,17.037043741186856
40.0,18.982731382644396,0.4857069352953759,1.8211735043081165,0.0,3.7701881647105595,0.10125,0.0,0.89875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5947451378936205,0.0,0.018702942804143564,0.8310181815487916,12.44137174616089
41.0,1.9997315339085577,0.5484870028664266,1.96828833621615,0.0,7.092479825055059,0.47375,0.0,0.52625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6116799940500048,0.0,0.015368422946270978,0.4349914249566199,16.64024766716448
42.0,2.877357075647902,0.24716594661289465,2.5312198589353607,0.0,1.3768277274610183,0.5775,0.0,0.4225,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.629342014140352,0.0,0.0305378164164753,0.6321385946444495,10.75235376986941
43.0,6.6518346667116495,0.3308741312594453,0.3200559019050856,0.0,8.059461738420952,0.23875,0.0,0.76125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9499339025679865,0.0,0.022572299861418364,0.6858787011186538,17.88211414455285
44.0,2.4034239733064418,0.39038077362553136,0.9918863682034064,0.0,2.307311946139001,0.16625,0.0,0.83375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2896673747253674,0.0,0.028066322400847867,0.497377612876721,19.18354548297537
45.0,11.742665640997489,0.5343014054512949,1.6716939225215193,0.0,4.914192136485806,0.0625,0.0,0.9375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3021374148141358,0.0,0.01939526462840603,0.9273075202400902,10.778905071878558
46.0,7.678177565121186,0.46926719886246765,0.28234224397332786,0.0,5.6464523313702,0.81375,0.0,0.18625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8925504010506148,0.0,0.03339683112759741,0.5325134718230318,14.22284109643538
47.0,8.699183447683426,0.39149203487035933,5.462644710475665,0.0,0.7776330569045231,0.72125,0.0,0.27875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6803552145912858,0.0,0.03417827795605645,0.9495174990632131,16.7341423253288
48.0,12.238150104858303,0.6487340187150639,2.0190662001691146,0.0,4.535460974741009,0.2275,0.0,0.7725,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8878090892298992,0.0,0.04198644328684498,0.7629614970005822,16.246528926724622
49.0,9.724162370045333,0.6769693552106686,5.536904973055335,0.0,4.7498198600766806,0.61375,0.0,0.38625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.027709057764005156,0.0,0.02616372409896265,0.9450289703988703,10.624333905922036
50.0,18.217288915102724,0.2113336887847473,7.253012713452393,0.0,2.0394510400039625,0.37625,0.0,0.62375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.214894259389911,0.0,0.017897570128399994,0.7533391935864471,14.416737515911816
51.0,4.1341906109793385,0.4269896897122616,2.486618826314787,0.0,6.8516290485194435,0.6975,0.0,0.3025,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8866345172972101,0.0,0.03006064271036775,0.9544870760611761,11.254546151120463
52.0,6.086904682170373,0.26501912798929705,1.890168999357487,0.0,8.231686497644462,0.545,0.0,0.455,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.17804840520657175,0.0,0.02062651345489227,0.7671731431589022,12.808482708305533
53.0,4.6142024398522645,0.25859231570472696,1.9467940912266872,0.0,4.42794009131467,0.24125,0.0,0.75875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5928486493165814,0.0,0.0473012344321632,0.5193480032506104,17.0641452836969
54.0,5.37932635747382,0.4245097290394857,4.470575143889125,0.0,1.6047652356072983,0.06625,0.0,0.93375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.41319121158847366,0.0,0.02074212421872557,0.7863542372835117,18.090461383957532
55.0,3.7212835427312965,0.34430506609969225,3.429519932202817,0.0,2.0885996463897527,0.5175,0.0,0.4825,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.08998479938220234,0.0,0.03598988583710703,0.6844536703531658,13.378337726742553
56.0,8.00756780748393,0.2696434734115175,4.0474280408447525,0.0,7.865576741163953,0.39,0.0,0.61,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.253834008996319,0.0,0.035916932787647966,0.9505497014652082,14.092108354107097
57.0,9.355100196022256,0.590645822168226,4.054289848238739,0.0,3.522463964220211,0.64375,0.0,0.35625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5503758393179187,0.0,0.049018551248524125,0.9691441040758635,14.295441082998055
58.0,6.083497074124956,0.6861797224668413,5.151805751048218,0.0,8.105626286186418,0.2125,0.0,0.7875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5969475458810604,0.0,0.038826924116879574,0.4249783622077749,15.272344365696352
59.0,0.5178651421830625,0.34135847636364947,3.0219712348281975,0.0,3.5006569602672264,0.5675,0.0,0.4325,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.08434033786469367,0.0,0.01044535991997527,0.3087336692095814,18.206007949677584
60.0,0.3400218963766508,0.32717510975152697,3.412944921109812,0.0,5.008100651862933,0.2925,0.0,0.7075,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.034255408744718385,0.0,0.02976065055760648,0.7271072135301533,14.18752912946953
61.0,3.8181533492107804,0.5552847678339408,4.606292868431474,0.0,6.109049395769099,0.4025,0.0,0.5975,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7240193325600476,0.0,0.03378570142363942,0.7037934287605431,14.203194383034536
62.0,2.190359465999646,0.2740989609166447,0.9299659527098644,0.0,7.330961550951638,0.7875,0.0,0.2125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.24811665586480608,0.0,0.04157891717350289,0.6639152901965493,12.692031437176588
63.0,17.43244171982348,0.5544127566003352,5.998030454961573,0.0,7.347437045121188,0.28375,0.0,0.71625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6887353064480592,0.0,0.02625700306202782,0.5463024098034278,10.25534500937733
64.0,11.182630606384967,0.533311934403643,6.737556001248527,0.0,2.887977630696007,0.2175,0.0,0.7825,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.23215240765249925,0.0,0.03913264689968119,0.6464675830275841,11.421183834186316
65.0,16.046350971134633,0.6018224691008003,3.5815191169642344,0.0,3.6807108607749903,0.59375,0.0,0.40625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.15799178178748205,0.0,0.03978820810614016,0.8968508732730565,19.703766741289627
66.0,3.6310780600113945,0.28121375991075487,0.866294008891089,0.0,5.436512851073872,0.085,0.0,0.915,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6617152396142724,0.0,0.02936388257942233,0.48637289495568986,16.745324661321423
67.0,1.4469653981474973,0.553477216256786,0.2086845774476437,0.0,4.987635803815446,0.19875,0.0,0.80125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6009249207083601,0.0,0.043076098122965006,0.7898768609104438,17.516490455923112
68.0,7.820721090851065,0.6034864061294983,3.476581227181558,0.0,4.904431171891433,0.2325,0.0,0.7675,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4768373312388444,0.0,0.03840118948951886,0.7432306605191255,16.506246434382533
69.0,9.609934345458546,0.41149866737195473,3.968365469623222,0.0,1.6990627426895093,0.39125,0.0,0.60875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2591507508864117,0.0,0.015848361650763896,0.6643619975557165,11.259242908590908
70.0,5.777085861429197,0.3416474665851287,5.553913000699486,0.0,7.594083886329552,0.6325,0.0,0.3675,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1239128666298071,0.0,0.043477876935793455,0.5429331952723024,16.152637788612374
71.0,16.76139441578061,0.4737267911846316,7.48158977282111,0.0,3.2486210850625565,0.20375,0.0,0.79625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5683125289979197,0.0,0.03899598923898403,0.7776067403496507,15.28876920244505
72.0,15.731805377958546,0.37057227573857177,4.435245627538333,0.0,4.526943576668449,0.3175,0.0,0.6825,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.16577553206568593,0.0,0.006107658374612419,0.8046357828110617,15.221672270495421
73.0,9.584892215258487,0.549990324530221,6.444780390268992,0.0,2.2218741381215947,0.16375,0.0,0.83625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.009715541957091369,0.0,0.03498279586833058,0.92204436002492,15.942280133230554
74.0,9.644078974885973,0.5514429418235198,2.338328685131285,0.0,5.043574642429333,0.40875,0.0,0.59125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6224681754015939,0.0,0.02925631154911256,0.46089470507116825,14.181667420440231
75.0,15.205186587751292,0.34877737239761286,6.534072950872691,0.0,4.803208492428386,0.08,0.0,0.92,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.24287124429295237,0.0,0.04917750418671824,0.7191119452465712,15.541755957600044
76.0,14.144326878157148,0.41955290161461256,2.339843355028425,0.0,5.356891444956718,0.4275,0.0,0.5725,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7347543254265885,0.0,0.04330541208162013,0.8671629918198744,11.247899171116794
77.0,2.465833934977553,0.4840835022736683,7.006314227264913,0.0,3.834444178291065,0.25875,0.0,0.74125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9669184286590422,0.0,0.03673179198944021,0.6891612290150544,12.976818776039085
78.0,14.120277760546042,0.43748377183252485,1.3893991403179755,0.0,3.2308983396618842,0.3625,0.0,0.6375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6896442997505566,0.0,0.012562069367549862,0.9964920469657974,14.680147139477786
79.0,5.809332655294103,0.653429724269758,6.531405347902468,0.0,7.460155578224221,0.14375,0.0,0.85625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5218475365963589,0.0,0.018370960536483114,0.3777486334771579,13.641775229033597
80.0,2.4931880253445593,0.3573982396433175,1.9266397729313962,0.0,2.794998216821431,0.47625,0.0,0.52375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.10217045883512421,0.0,0.0493511002728124,0.7442362867067032,14.063046662155575
81.0,6.235192720603512,0.540436534669303,6.794907377597496,0.0,2.776533489382349,0.43625,0.0,0.56375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.18941202968808157,0.0,0.006516997834052321,0.4712403560181978,19.26132348222743
82.0,11.48777063877552,0.680301885255699,8.032946961487196,0.0,6.962985273730355,0.48,0.0,0.52,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8174188366753168,0.0,0.04447898749087381,0.6654993836951327,10.85357963370366
83.0,2.468956300697967,0.4642223786540173,4.560166881818523,0.0,3.0676262243399517,0.8225,0.0,0.1775,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6314392469872296,0.0,0.03947500525591576,0.5751978322808304,19.733705727583082
84.0,3.7939792543328186,0.6742367702815907,6.193932207627998,0.0,8.233738571568033,0.93,0.0,0.07,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8996453833397083,0.0,0.02584318874799723,0.9496360314152656,15.288530307010891
85.0,4.4639315477932255,0.5736735360269918,2.9194085710013775,0.0,5.313070230319583,0.665,0.0,0.335,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2067518848329393,0.0,0.02134271662345163,0.7755840315155612,14.296831597618294
86.0,13.992722664665019,0.6844446753225686,3.675255983270484,0.0,2.6494091980342627,0.0675,0.0,0.9325,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6636259572294974,0.0,0.020978513494948663,0.45645668665986644,10.926439790120932
87.0,8.392348011720463,0.3644757589966462,4.532023661323393,0.0,1.7820317296854513,0.0375,0.0,0.9625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4152117389431181,0.0,0.021880701654140862,0.9614669558124096,14.01449194395159
88.0,3.6112958052175577,0.6752463005258516,7.871364666434737,0.0,6.239728476488328,0.22875,0.0,0.77125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.16151147316087125,0.0,0.01398396196743348,0.8647574411684988,16.078464649301623
89.0,14.143531983392089,0.21567263519584307,7.510685391305734,0.0,3.5589356321517287,0.725,0.0,0.275,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.73221449905073,0.0,0.007555122001305771,0.7094821999646996,13.361286736896481
90.0,13.86418340603421,0.35373852124315064,2.963619815720911,0.0,5.291052825321764,0.3975,0.0,0.6025,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6059966758002338,0.0,0.026609751028737555,0.40191971189568343,18.866674166316976
91.0,12.02491614342369,0.47140655641474716,0.7640884074746429,0.0,3.1421693596256275,0.4475,0.0,0.5525,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5069460624165744,0.0,0.030053336557902405,0.7106352835193582,18.264202899485305
92.0,12.84394180912628,0.6668185973308488,8.287345399698218,0.0,6.034970841311578,0.92125,0.0,0.07875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4236820955073844,0.0,0.027960056072298754,0.790132752774619,19.18995695239335
93.0,2.740938128050678,0.2287404510248328,4.386488024832185,0.0,4.9438642996853845,0.3775,0.0,0.6225,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.012888091369682667,0.0,0.04081204777664986,0.6369503873519832,10.590782660699292
94.0,14.385538011615939,0.5842643704732865,6.794907377597496,0.0,7.541052109510256,0.67875,0.0,0.32125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6182766881790442,0.0,0.013115400582850626,0.507650118338608,13.379517645301553
95.0,8.89050083668508,0.5391912906568981,5.339400172347023,0.0,3.7982529901083866,0.06875,0.0,0.93125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8751712823697139,0.0,0.046223094257914356,0.9416065783717891,14.955089368578152
96.0,17.25207271527575,0.28355123231440477,7.055351852764076,0.0,8.234679159448559,0.6525,0.0,0.3475,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8539299930584573,0.0,0.02380705244064163,0.642086584100547,12.325086700168217
97.0,14.911167301387449,0.40779481933664175,3.1412271744366302,0.0,7.343792524143043,0.10625,0.0,0.89375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.870142085177874,0.0,0.0075565079313232135,0.4771752761919429,17.343101205244736
98.0,17.187781424688957,0.596176899693332,5.2998674594032735,0.0,2.9785690835717666,0.295,0.0,0.705,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1998093261932801,0.0,0.04360939895778253,0.9623929329085665,10.354766339144225
99.0,10.098182034408337,0.4397667650105045,5.830820501600344,0.0,4.9709370515497,0.36625,0.0,0.63375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.15535205796592225,0.0,0.045223495830006975,0.7815384683979641,13.933799046893608
100.0,18.362911146622203,0.4776847937993781,7.844513573252164,0.0,8.323740554854211,0.0575,0.0,0.9425,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.40583213194504203,0.0,0.04169607305167516,0.5034478817553287,18.332177875716255
101.0,12.468434214513458,0.27751615240424665,5.407915840903696,0.0,4.961516164821368,0.14125,0.0,0.85875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8634806262049748,0.0,0.011745821926084064,0.4720581699213947,12.739995699229056
102.0,13.636005281386918,0.6090821996591653,4.124259650346269,0.0,5.448767126609405,0.815,0.0,0.185,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5444029538888269,0.0,0.028289918792947052,0.8593193256180109,19.251698200082274
103.0,4.6905909108958665,0.6656545238349083,3.1388091954996518,0.0,3.557304862859913,0.38375,0.0,0.61625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.49056557201081635,0.0,0.0263933517700738,0.9209787856704781,13.081916863903178
104.0,11.05162185879875,0.5933009781120595,8.31952748962674,0.0,7.854386201073358,0.10375,0.0,0.89625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3374549065139261,0.0,0.019094781355005884,0.917117171358899,10.684886379859522
105.0,4.84942814226019,0.5357402421397437,7.118629863657358,0.0,3.1004393732238538,0.655,0.0,0.345,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.21801321080368943,0.0,0.029261505985492,0.43793149410290044,18.41237680260747
106.0,1.0710780664749187,0.2411436018979431,5.631775296420463,0.0,7.7462539865052795,0.8475,0.0,0.1525,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1939121906112306,0.0,0.02851785509773299,0.3147705872837489,18.033040278442037
107.0,8.177380983938974,0.21068176189952342,7.046155108105304,0.0,3.5540590149666738,0.39875,0.0,0.60125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2849614472642313,0.0,0.0493683219278352,0.496063299481012,17.83165289726877
108.0,18.660383166563985,0.3774514935825025,5.314203085399183,0.0,2.0726522816853588,0.525,0.0,0.475,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6179984796972137,0.0,0.044854987507958,0.46688527170465444,16.25528126109021
