PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia,sla_random,wd_random,restime_sap
10.0,3.0385288790786715,0.46793124225097443,4.591838207408246,0.0,2.5377153452439707,0.9325,0.0,0.0675,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2645439755437116,0.0,0.006521992040969123,0.8695054822540218,40.072965672430065
11.0,15.245666452031088,0.4994851575006151,7.735375294591812,0.0,0.9517821277078108,0.82875,0.0,0.17125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4874955129783372,0.0,0.0068648020168736845,0.7313771796778503,20.673168581507376
12.0,2.1665546513602307,0.3437438216495784,5.282714878495257,0.0,4.119558519060293,0.685,0.0,0.315,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.37433905590909383,0.0,0.04047841045510348,0.352243717118155,38.598094753157795
13.0,5.857975026467676,0.47943417000109756,1.027884045321887,0.0,2.2943437961615527,0.2125,0.0,0.7875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.02942680048132425,0.0,0.04553011212612945,0.8042310024724193,38.71203929834017
14.0,3.4469777997405315,0.466480453271144,7.123139944995203,0.0,2.0017498276021075,0.19125,0.0,0.80875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5048543154371826,0.0,0.043421837155490486,0.6866135603334577,47.9165168154686
15.0,6.771634763295168,0.5804961247889098,0.2647063546331254,0.0,2.7363646570504985,0.49875,0.0,0.50125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2595523697636023,0.0,0.041749511999068276,0.9590807548724647,36.27487148854537
16.0,11.100246170011635,0.3553098097342374,4.0159543405193086,0.0,3.474839363415527,0.27375,0.0,0.72625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.42220148552236564,0.0,0.03296018311668797,0.884153755065346,49.3251010596284
17.0,12.828446178820688,0.36034421648307446,6.110591946567749,0.0,3.9284044124661164,0.69125,0.0,0.30875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9231831835966011,0.0,0.023979263854920066,0.5731645351397379,28.45869013257318
18.0,15.986505642637422,0.5646797928502656,3.316442030293617,0.0,4.079171972359864,0.3975,0.0,0.6025,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8083625658116544,0.0,0.01706303460443028,0.3599312925278129,20.19457362818611
19.0,12.639314916635316,0.26218476095460325,5.649667515649594,0.0,7.760109422164698,0.94875,0.0,0.05125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3539366489954831,0.0,0.04267990437899643,0.938801303810449,44.688205399981854
20.0,10.327672529818487,0.32203804988021223,3.7785521372770208,0.0,6.954552646588205,0.40875,0.0,0.59125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3965679110398838,0.0,0.011408309017837013,0.9398139574763082,39.90297794970347
21.0,4.666842782521673,0.2111974048867783,7.4753922351832625,0.0,3.8619176870148983,0.4975,0.0,0.5025,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.457102621739666,0.0,0.016234037199106634,0.9809829926949378,46.162535000951515
22.0,10.213829061480038,0.3379689664258765,0.7299346544125429,0.0,5.61799575081674,0.305,0.0,0.695,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4643711567845074,0.0,0.008724913628862213,0.3242727461608233,41.12643719272455
23.0,18.431463727679674,0.4917905431863475,6.495313265296453,0.0,5.4098670939624345,0.18875,0.0,0.81125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7789838092806574,0.0,0.02629125811346443,0.5725504743811235,23.654246966263937
24.0,8.460393076148828,0.5612094257779234,3.6141836196105968,0.0,4.631083470513524,0.7025,0.0,0.2975,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.46173131413723606,0.0,0.03672946525674051,0.32018830287651207,31.03346139689568
25.0,9.485090672275968,0.6594066007154948,3.210614704346187,0.0,4.0196985509974485,0.55125,0.0,0.44875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6454661749490165,0.0,0.04277705567072902,0.5285354348729493,35.74188389547754
26.0,11.82513129506416,0.3070956128473734,7.227121532358844,0.0,7.776416190245942,0.84625,0.0,0.15375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5856547243210373,0.0,0.013202943507372056,0.7647114882349835,25.166258053759893
27.0,3.9600722686820853,0.5937040919564853,7.524585898939848,0.0,7.832997628024338,0.12875,0.0,0.87125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.471548343176478,0.0,0.019076837795586065,0.7352762611540927,41.98869133474733
28.0,2.8760546305406742,0.6984509473740957,7.4959867621687,0.0,3.4043569586134956,0.03625,0.0,0.96375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.033824377277375965,0.0,0.040491344680139034,0.8180649253551378,21.838761995312524
29.0,10.869768919283073,0.40432319279858164,1.945373190242129,0.0,3.436789067533219,0.925,0.0,0.075,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.07075776975388974,0.0,0.028302284518700448,0.39926410030757015,49.50218245360659
30.0,5.866430739385992,0.589845050864809,4.168554637268922,0.0,7.271320063344589,0.2275,0.0,0.7725,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5804546052077658,0.0,0.033137072066318274,0.41354874583188317,29.727445098896098
31.0,9.135591764285541,0.676532177737092,4.834889395470607,0.0,3.9346150976196617,0.83125,0.0,0.16875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.677865136656201,0.0,0.04149855655735877,0.898748552427856,49.782028371054125
32.0,11.552827500703785,0.4242700697756766,7.280497465100264,0.0,7.2209947325692845,0.59625,0.0,0.40375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9381331576408305,0.0,0.0496237743451434,0.5208371018128292,44.33314959165736
33.0,6.846106251590746,0.2922610046687761,5.4116804027157155,0.0,2.6806200590484686,0.58,0.0,0.42,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3233658362302711,0.0,0.028465927473322147,0.8501344423723394,20.17801054951528
34.0,1.875967513422024,0.49819493302889667,3.422538084441129,0.0,3.2608269195177018,0.285,0.0,0.715,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8910307469500888,0.0,0.047813307291343074,0.32529045792860667,22.319234827676315
35.0,1.0186538220135197,0.2541948075196044,5.315010694500624,0.0,2.4777869186024413,0.065,0.0,0.935,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8235217487364949,0.0,0.017721363592777564,0.9811100393566732,40.235523803720035
36.0,12.696444303399785,0.47232270322376535,5.669710974509023,0.0,3.300726975686595,0.03625,0.0,0.96375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.182411361070305,0.0,0.024421068934312465,0.3685019323406296,32.63581860425418
37.0,4.79437945903073,0.35312963287366195,4.1099869451052875,0.0,2.975517554964415,0.2,0.0,0.8,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7833719247828019,0.0,0.029149366435744048,0.4112555295613951,23.281100619829378
38.0,13.460648783735884,0.45868127208431536,7.1205523588558455,0.0,4.9949834578487255,0.14875,0.0,0.85125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.47789262701738444,0.0,0.009573717058883139,0.9636020119886999,24.561561863649445
39.0,2.9857603537375597,0.43169560175979516,4.058098930213128,0.0,1.308682927969913,0.15875,0.0,0.84125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.13880100695693678,0.0,0.044493552172666415,0.5681642719224487,37.057310088803916
40.0,7.201552228744823,0.3042712929974044,1.4207167267779806,0.0,6.415765170866303,0.82125,0.0,0.17875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.892610806481406,0.0,0.020732194819675885,0.39283057839404156,46.06739840241309
41.0,9.49775066319969,0.6352679576224822,2.049637411493674,0.0,6.662448426250688,0.73125,0.0,0.26875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7936751590845358,0.0,0.022320338723850613,0.6579470394231013,36.63916918833979
42.0,15.334602716170194,0.6875838584914382,4.074258469174728,0.0,8.00460248257055,0.16875,0.0,0.83125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.15808867053758396,0.0,0.031853071345853856,0.9763397710342636,44.851458181149084
43.0,11.827460839228474,0.4570991306807992,4.070839667269588,0.0,0.539917653530111,0.95125,0.0,0.04875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7013904671389685,0.0,0.006467549229068959,0.32003754585272143,45.999903064446826
44.0,18.8597768015173,0.3682369558075189,8.185086282038668,0.0,0.5276096374579948,0.27,0.0,0.73,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2881584026097938,0.0,0.0363598018453789,0.4792063991094528,48.49557115403218
45.0,6.644923210803124,0.44808818112420323,3.2356232128981706,0.0,0.838342533839492,0.4275,0.0,0.5725,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.031503142854180315,0.0,0.042577093331929,0.3448344742088174,48.64165180598421
46.0,18.820547199726956,0.5430477300475881,0.8154659517381055,0.0,7.997562032423275,0.265,0.0,0.735,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1842479542593967,0.0,0.046806909818754364,0.5947296506252322,28.573246778823798
47.0,8.612726208274072,0.6878082776657909,1.9789964842631191,0.0,7.1013521040486225,0.06375,0.0,0.93625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.663741520615216,0.0,0.02819122039335114,0.3009608404175628,30.477786648866164
48.0,13.582053755988301,0.5329417178924634,1.953202459609733,0.0,6.263104729544086,0.71625,0.0,0.28375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1124365242319113,0.0,0.024577024466910832,0.43041607149248146,35.02653666672302
49.0,8.56307837761299,0.5125176177321622,5.571104367810779,0.0,0.25764843856545716,0.42,0.0,0.58,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.13616765749923432,0.0,0.039335960798816294,0.5521010578227594,36.706445978535065
50.0,2.0959259654913507,0.514033547566494,3.392607019359425,0.0,8.082502360143014,0.44,0.0,0.56,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3218893117000271,0.0,0.018821953072112915,0.7894393007045695,40.2894267183307
51.0,5.880176185766478,0.20142561280454707,3.5785229452006404,0.0,0.8759775417171075,0.72125,0.0,0.27875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5478845348287361,0.0,0.022639274513955913,0.43174164040227125,49.82479185584019
52.0,13.89527840006372,0.6694765945975516,2.787358598237523,0.0,2.8346356246364377,0.21375,0.0,0.78625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6597120371327397,0.0,0.030016141337294605,0.6590770812463235,34.6919288835731
53.0,9.960417881397966,0.49173100201765946,3.3988596937947246,0.0,6.248178914531488,0.46125,0.0,0.53875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9231341371419627,0.0,0.04628483764565141,0.5548924116099756,22.28540849412439
54.0,18.973656605595636,0.30324846603583966,0.9277661617792037,0.0,4.0311379802523915,0.525,0.0,0.475,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.03184729714017284,0.0,0.030599258510601017,0.7869341542790445,26.896720449718924
55.0,8.188726529115543,0.3574569265337635,4.520683822649731,0.0,7.980840453617677,0.6725,0.0,0.3275,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9748880058608869,0.0,0.0419444464656806,0.9042380704829178,42.397903808142644
56.0,0.6973723238920563,0.5009155049601339,0.9880051309933287,0.0,5.965516152317954,0.5025,0.0,0.4975,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3023234975737195,0.0,0.018051493932564448,0.4930640453177175,46.066561631171346
57.0,17.387825182027196,0.6125109837499644,4.112670996765463,0.0,0.43892736330196575,0.8525,0.0,0.1475,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8918279306314545,0.0,0.020440603852919428,0.5009805523880699,41.12545219340672
58.0,10.043328255942086,0.3256196417063667,7.621109786714974,0.0,2.265478157736686,0.3775,0.0,0.6225,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9466639996710738,0.0,0.024079875177980797,0.6851392761279022,29.74909943730328
59.0,0.37554267798477936,0.5720368685942326,0.9364910074140743,0.0,6.969714823186209,0.29875,0.0,0.70125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.092317800572196,0.0,0.009097851301350284,0.996806548469785,32.224211403005846
60.0,9.457116667230448,0.5100120208413103,8.129211541096147,0.0,6.759560870463067,0.87125,0.0,0.12875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.40703062050816496,0.0,0.0416590671734828,0.7713365745774945,49.312918362846865
61.0,0.6499824692214353,0.4434714802563213,6.951899288508008,0.0,8.121943512281492,0.6125,0.0,0.3875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.16490393509605733,0.0,0.008956841301539993,0.3491761590939321,20.852131523317105
62.0,4.08085944289034,0.245320790418446,1.1939585070600478,0.0,4.127762611729714,0.53,0.0,0.47,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9182090913395985,0.0,0.039167988426120195,0.5180228921758534,44.57583384445526
63.0,2.443529219965246,0.35374070087693676,3.0404163137017055,0.0,4.856109509672882,0.265,0.0,0.735,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5277731505001841,0.0,0.04306340953778037,0.5253079416871784,33.59255847294539
64.0,8.248004373398217,0.4294288448014171,5.02833974316478,0.0,1.4081425949339377,0.5475,0.0,0.4525,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8301255793791978,0.0,0.00884970562188001,0.9366184715285255,22.605074934513674
65.0,14.8530947472347,0.32820930296814466,1.0426820854207492,0.0,7.7108820964328535,0.5225,0.0,0.4775,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6961556654654301,0.0,0.01524285308587667,0.7809608234024576,31.412227316063795
66.0,15.478135790926757,0.5854015229965626,3.840123623100405,0.0,4.562261874273273,0.5225,0.0,0.4775,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4695651303248039,0.0,0.011714019450614975,0.9412080537844778,49.977156383246665
67.0,7.120350213484727,0.4991839060999505,6.76344788274952,0.0,3.7207806990545804,0.8225,0.0,0.1775,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8036044768707198,0.0,0.047474954028661295,0.9939965498004073,33.053958970774765
68.0,18.45392648782457,0.6357005008407086,7.324213936150499,0.0,1.1878763406900603,0.52125,0.0,0.47875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4201742326448855,0.0,0.03808408240021323,0.37463765682927097,34.765874048647895
69.0,12.679539196139867,0.5395381459568624,4.14035317988809,0.0,1.3907802360437338,0.68625,0.0,0.31375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3908209641358046,0.0,0.03142463799546138,0.4585652669898925,21.426187430312076
70.0,11.107977719121136,0.6778542501919066,1.8760735440564271,0.0,6.160012872933476,0.08,0.0,0.92,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4289874600978938,0.0,0.019874014514975127,0.8149626463620909,42.979610212468444
71.0,10.09893690597265,0.5248739082544923,2.0214232614079584,0.0,6.811328774483661,0.57375,0.0,0.42625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.2826472987219986,0.0,0.028025825481034584,0.699479386724897,35.53392021893185
72.0,3.43395150670485,0.6097319376400432,5.3795609072566695,0.0,4.300655391670181,0.03875,0.0,0.96125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.11426432125918778,0.0,0.014021634643899673,0.6719433860135948,46.13756957492518
73.0,13.192897730383262,0.2927807228569086,1.3317650353125066,0.0,5.064532363709559,0.8175,0.0,0.1825,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9802279040345913,0.0,0.021208260875393035,0.49389748210371676,42.04214398839609
74.0,7.121581300353277,0.479216784651231,7.088586115151048,0.0,3.327542839905963,0.85125,0.0,0.14875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.15419919871377458,0.0,0.01276320928769996,0.7775015025256999,28.786317512276995
75.0,5.33300769302017,0.36212202590543296,6.984659884478616,0.0,1.785043178406526,0.13625,0.0,0.86375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.955528647725436,0.0,0.045237254632188646,0.8251198670959794,44.25972207025542
76.0,9.641223209595264,0.5491870277490936,7.742294526338294,0.0,0.24525460221512563,0.52,0.0,0.48,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7220770403535911,0.0,0.025237371146647328,0.7708955817063481,49.347858456750174
77.0,14.583235586910495,0.6129864179586937,4.494712252910613,0.0,4.474572463563289,0.14625,0.0,0.85375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.298538649989903,0.0,0.03485688466856977,0.8628836266054902,38.1119018075212
78.0,1.081049712925855,0.5980824931129421,2.5371731067196692,0.0,6.176422397622394,0.075,0.0,0.925,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6725988937192301,0.0,0.04846287904957271,0.5163138333834043,47.22965118743957
79.0,17.175509548754174,0.5774047554958328,8.095931817493591,0.0,4.649548988659788,0.0825,0.0,0.9175,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.3567462075766631,0.0,0.006442631528607728,0.3941747417480263,28.309637424029876
80.0,7.918614546039465,0.6505906494303844,7.808659962719203,0.0,5.813081519962281,0.15,0.0,0.85,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.031560490628299284,0.0,0.007679899470042596,0.8949455364308758,20.04459225347765
81.0,7.704960007823235,0.5320236855048575,4.0532020462151115,0.0,5.678559549138043,0.1325,0.0,0.8675,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6384746640860415,0.0,0.032680825523152233,0.487320852529493,20.264386257417133
82.0,16.19068438115959,0.3883702362701853,5.09985429275096,0.0,0.31794547018095515,0.8625,0.0,0.1375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.6934026324905053,0.0,0.040848176892567714,0.3515626984860589,47.13200333621994
83.0,0.7662855981837183,0.28532071895557565,3.0360777959753356,0.0,7.553057389557498,0.82125,0.0,0.17875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8514424182680075,0.0,0.015990597554693665,0.3970550314064517,47.24629481813169
84.0,13.048035933851823,0.5766232168019978,4.736836869888494,0.0,7.555534036291381,0.605,0.0,0.395,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5960979444202369,0.0,0.04383578462944478,0.38434733654073416,47.37605994614721
85.0,12.911369478978477,0.29212078101163835,5.548675886294583,0.0,6.794807629857226,0.2,0.0,0.8,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.665723639513457,0.0,0.021966933790415054,0.6187792823786503,44.53828618601062
86.0,14.119824092893683,0.6946850109915752,2.6216178896941726,0.0,1.6461426899034988,0.61125,0.0,0.38875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.20087531968594194,0.0,0.010433858588100801,0.5077907422727053,25.8481964505224
87.0,11.946991912021131,0.21711581684101028,7.334010704592071,0.0,4.3906941293843875,0.4975,0.0,0.5025,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.14398207703808263,0.0,0.02947507946986959,0.6294893816575864,26.114141841301514
88.0,2.655519806836464,0.37404390062251436,7.93956331712929,0.0,2.8944424233041617,0.39375,0.0,0.60625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.17716340256801505,0.0,0.04283937024692277,0.4615278430866655,20.53585693986345
89.0,4.350648401333661,0.3711289512897734,1.1076634073898406,0.0,4.97541373702212,0.6425,0.0,0.3575,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.11028630348885125,0.0,0.022880927928601226,0.8279117305836048,45.17690805092882
90.0,3.1398825291883603,0.36002521499387174,5.866633047129276,0.0,3.2413435412310516,0.81375,0.0,0.18625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5185975364769888,0.0,0.012093108772448565,0.36187989403087295,44.03851673160924
91.0,16.592108277641955,0.5245775828568147,6.505514158053159,0.0,3.0072261936411184,0.87375,0.0,0.12625,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9850110953928716,0.0,0.04330026528465486,0.7335689790847817,44.78866030853875
92.0,14.072670388733773,0.5948182972347995,6.50452589538424,0.0,7.47111381322029,0.58625,0.0,0.41375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.09934740892053802,0.0,0.04028934999818187,0.6249916535737683,35.86544174163143
93.0,16.386322574377797,0.5142886567606868,1.908944800123233,0.0,0.8134707901369453,0.65625,0.0,0.34375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.05557406088313002,0.0,0.011753095332964529,0.566359611949991,45.70984829249946
94.0,10.251728567073679,0.4305737557576562,3.533565085772181,0.0,6.4364632741882355,0.4925,0.0,0.5075,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7805879605309711,0.0,0.012485755603861759,0.9375555247232794,22.940835764367908
95.0,10.907808360445562,0.2315157998819628,5.722038787085897,0.0,6.40138895578743,0.74625,0.0,0.25375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.21235364439279297,0.0,0.016424496289277342,0.7614491098492522,20.275190761656635
96.0,6.215428409124886,0.26181576696434605,8.113178020907727,0.0,7.755370881666281,0.495,0.0,0.505,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7730027036660002,0.0,0.04187952618814806,0.44203346069236493,25.263683242798784
97.0,14.549633983051354,0.4669063402484267,3.2990807836721867,0.0,1.5549215224743724,0.70625,0.0,0.29375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.8604289295354571,0.0,0.026500273653012343,0.5680458723161013,38.97757086909869
98.0,2.496622866157951,0.6611304008316936,5.3279404608961025,0.0,2.2418465365189797,0.94,0.0,0.06,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.09072816137160171,0.0,0.03445555057419397,0.4339222695289938,25.049826617595716
99.0,4.486223238819638,0.3484822267387675,6.1768035385548385,0.0,3.507703605749016,0.72875,0.0,0.27125,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.34391514160588676,0.0,0.030830916470563678,0.8031269445163036,31.435723401340166
100.0,16.686747901741168,0.46166252814441044,4.315842646563885,0.0,7.513261240854767,0.6225,0.0,0.3775,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.46377894519369595,0.0,0.032350992323424026,0.5841721278900736,40.014295660270605
101.0,2.8668456447387793,0.6780145860110152,7.266373527575697,0.0,0.39981081915203615,0.73625,0.0,0.26375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7791176891454044,0.0,0.025346535708196664,0.5059054731591445,29.525865678154105
102.0,1.0534687567580163,0.3839746874287653,6.85147751427592,0.0,1.3197773594537499,0.1425,0.0,0.8575,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.4270575146692084,0.0,0.04468182329870281,0.9051662018022528,29.05014945129738
103.0,7.982285699332211,0.5762888274443154,5.889976360220057,0.0,5.366558085915223,0.43,0.0,0.57,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.36662373459536907,0.0,0.016254683562437616,0.5448504879827434,22.589154035902855
104.0,10.836428497215724,0.5337733487089211,6.448283531575531,0.0,7.683924976790846,0.8425,0.0,0.1575,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.1282450028083056,0.0,0.048979978366909996,0.7282659247111469,44.66184303742945
105.0,9.876118361254195,0.24925628057796284,4.819106289061158,0.0,5.997252087986686,0.78125,0.0,0.21875,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.7926082045204259,0.0,0.015609195654416794,0.8169603028159289,44.57205275795471
106.0,6.6287919244711535,0.31126308505339984,5.025317683160225,0.0,2.034026147577496,0.0775,0.0,0.9225,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9545791904405014,0.0,0.038589293808451525,0.8915208578993401,34.58145693955147
107.0,8.610533960863973,0.24714158035921102,0.7735398522701582,0.0,6.928522394374217,0.69625,0.0,0.30375,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.5040169549957588,0.0,0.042823227361259916,0.8264058957325044,24.313499971846735
108.0,10.209787950081735,0.21173928666168107,5.917455144535033,0.0,1.573338535969353,0.8,0.0,0.2,1.0,0.0255,0.0,0.0305,0.0048,0.0,0.00265,0.9035942562577485,0.0,0.0373462925767896,0.6654451114908402,45.429596349337004
